vehicletype,vehiclemodel,vehicleprimaryuse,vehicleregistrationnumber,label
2,72,9,3,19
2,106,9,2,19
2,102,9,6,19
2,50,9,1,25
2,25,9,4,31
2,79,9,3,37
2,80,9,19,37
2,88,9,10,37
2,120,9,4,39
2,121,9,3,39
0,124,9,3,2
0,81,9,6,2
0,128,9,5,5
0,129,9,12,5
0,17,9,32,8
0,16,9,12,8
0,1,9,2,11
0,41,12,2,13
0,44,9,2,13
0,70,9,19,13
0,51,9,1,14
0,57,9,26,16
0,61,9,1,16
0,62,9,2,16
0,39,9,4,19
0,72,9,7,19
0,104,9,1,19
0,103,9,2,19
0,37,9,12,25
0,63,9,71,28
0,76,9,16,30
0,108,9,2,31
0,33,9,2,33
0,69,9,55,35
0,94,9,1,35
0,68,9,14,35
0,67,9,36,35
0,66,9,79,35
0,56,9,17,38
0,119,9,4,39
2,7,9,4,2
2,128,9,8,5
2,2,9,2,5
2,118,9,4,5
2,113,9,28,8
2,77,9,5,9
2,20,9,4,13
2,40,9,2,13
2,47,9,7,13
2,27,9,1,15
2,58,9,1,16
2,101,9,2,16
2,116,9,9,18
2,72,9,3,19
2,73,9,2,19
2,102,9,1,19
2,92,9,1,20
2,19,9,1,25
2,49,9,1,25
2,50,9,1,25
2,29,9,1,26
2,25,9,2,31
2,79,9,4,37
2,80,9,13,37
2,88,9,8,37
2,120,9,3,39
2,121,9,2,39
0,69,9,1,35
0,66,9,1,35
2,72,9,1,19
0,126,9,1,2
0,128,9,2,5
0,17,9,5,8
0,1,9,1,11
0,70,9,2,13
0,61,9,1,16
0,55,9,1,17
0,72,9,7,19
0,104,9,1,19
0,103,9,1,19
0,14,9,1,25
0,54,9,2,26
0,63,9,17,28
0,69,9,21,35
0,68,9,11,35
0,67,9,7,35
0,66,9,43,35
0,56,9,1,38
0,123,9,5,38
0,119,9,1,39
2,128,9,3,5
2,3,9,1,5
2,118,9,3,5
2,0,9,1,5
2,113,9,17,8
2,77,9,1,9
2,20,9,2,13
2,47,9,3,13
2,11,9,1,15
2,27,9,6,15
2,58,9,2,16
2,116,9,3,18
2,50,9,1,25
2,29,9,1,26
2,25,9,2,31
2,80,9,4,37
2,88,9,4,37
2,120,9,1,39
0,66,9,1,35
0,124,9,5,2
0,81,9,2,2
0,128,9,1,5
0,131,9,2,5
0,129,9,12,5
0,17,9,36,8
0,16,9,2,8
0,105,9,2,8
0,1,9,8,11
0,41,12,2,13
0,70,2,4,13
0,70,9,6,13
0,57,9,23,16
0,61,9,2,16
0,62,9,1,16
0,55,9,2,17
0,72,9,19,19
0,104,9,1,19
0,103,9,5,19
0,12,9,4,23
0,37,9,2,25
0,34,9,6,25
0,54,9,9,26
0,63,9,112,28
0,76,9,1,30
0,108,9,4,31
0,86,12,2,32
0,85,9,2,32
0,69,9,98,35
0,68,9,37,35
0,67,9,75,35
0,66,9,180,35
0,56,9,6,38
0,123,9,6,38
0,119,9,3,39
0,21,9,2,39
2,82,9,3,2
2,83,9,3,2
2,7,9,5,2
2,9,9,1,2
2,128,9,13,5
2,2,9,8,5
2,118,9,15,5
2,117,9,1,5
2,0,9,2,5
2,32,9,1,7
2,113,9,39,8
2,77,9,12,9
2,20,9,12,13
2,40,9,1,13
2,47,9,11,13
2,27,9,9,15
2,111,9,1,16
2,53,9,4,18
2,116,9,20,18
2,72,9,4,19
2,73,9,1,19
2,106,9,2,19
2,102,9,1,19
2,29,9,2,26
2,74,9,5,27
2,25,9,2,31
2,30,9,1,34
2,79,9,4,37
2,80,9,33,37
2,88,9,12,37
2,120,9,6,39
2,97,9,1,39
2,121,9,7,39
0,124,9,2,2
0,81,9,6,2
0,89,9,1,2
0,126,9,1,2
0,128,9,1,5
0,131,9,6,5
0,129,9,4,5
0,17,9,34,8
0,16,9,8,8
0,105,9,1,8
0,1,9,5,11
0,41,12,6,13
0,70,9,30,13
0,109,1,2,13
0,57,9,11,16
0,61,9,1,16
0,62,9,1,16
0,55,9,4,17
0,39,9,28,19
0,72,9,5,19
0,104,9,3,19
0,103,9,1,19
0,37,9,4,25
0,54,9,3,26
0,63,1,1,28
0,63,2,14,28
0,63,9,49,28
0,76,9,7,30
0,108,9,1,31
0,86,12,2,32
0,69,9,383,35
0,68,9,60,35
0,67,9,45,35
0,66,9,238,35
0,56,1,2,38
0,56,9,28,38
0,123,1,2,38
0,123,9,9,38
0,119,9,1,39
0,21,9,1,39
2,83,9,1,2
2,7,9,6,2
2,128,9,8,5
2,2,9,1,5
2,118,9,13,5
2,0,9,2,5
2,113,9,30,8
2,77,9,16,9
2,20,9,5,13
2,47,9,2,13
2,27,9,5,15
2,111,9,2,16
2,99,9,1,16
2,53,9,12,18
2,116,9,13,18
2,72,9,9,19
2,106,9,4,19
2,102,9,5,19
2,50,9,1,25
2,29,9,4,26
2,74,9,3,27
2,25,9,7,31
2,78,9,1,31
2,79,9,1,37
2,80,9,9,37
2,88,9,7,37
2,120,9,7,39
2,121,9,8,39
0,124,9,1,2
0,81,9,2,2
0,125,9,2,2
0,131,9,6,5
0,129,9,8,5
0,17,9,13,8
0,16,9,6,8
0,105,9,1,8
0,1,9,2,11
0,41,12,6,13
0,70,9,18,13
0,109,1,2,13
0,57,9,10,16
0,62,9,2,16
0,39,9,10,19
0,72,9,12,19
0,103,9,2,19
0,37,9,2,25
0,14,9,1,25
0,54,9,1,26
0,63,1,1,28
0,63,9,52,28
0,76,9,3,30
0,108,9,4,31
0,86,1,6,32
0,86,12,20,32
0,85,9,8,32
0,69,9,190,35
0,68,5,1,35
0,68,9,35,35
0,67,9,25,35
0,66,9,124,35
0,56,9,23,38
0,21,9,4,39
2,83,9,3,2
2,7,9,4,2
2,128,9,3,5
2,2,9,4,5
2,118,9,2,5
2,117,9,1,5
2,0,9,1,5
2,130,9,1,5
2,32,9,1,7
2,113,9,13,8
2,77,9,7,9
2,20,9,6,13
2,40,2,4,13
2,40,9,4,13
2,47,9,3,13
2,27,9,1,15
2,58,9,1,16
2,99,9,2,16
2,53,9,6,18
2,116,9,9,18
2,72,9,4,19
2,73,9,1,19
2,102,9,5,19
2,28,9,2,22
2,13,9,2,22
2,29,9,1,26
2,74,9,2,27
2,25,9,3,31
2,78,9,2,31
2,79,9,3,37
2,80,9,12,37
2,88,9,10,37
2,120,9,16,39
2,121,9,4,39
0,124,9,5,2
0,81,9,4,2
0,128,9,1,5
0,131,9,2,5
0,129,9,4,5
0,17,9,22,8
0,1,9,2,11
0,41,12,8,13
0,70,9,13,13
0,57,9,22,16
0,61,9,1,16
0,39,9,10,19
0,72,9,6,19
0,104,9,2,19
0,37,9,8,25
0,14,9,1,25
0,34,9,4,25
0,38,9,3,25
0,63,9,55,28
0,76,9,3,30
0,108,9,2,31
0,31,1,76,32
0,46,9,1,33
0,69,9,511,35
0,68,9,55,35
0,67,9,41,35
0,66,9,249,35
0,56,9,35,38
0,123,9,5,38
0,119,9,1,39
2,82,9,1,2
2,83,9,6,2
2,7,9,5,2
2,128,9,6,5
2,118,9,2,5
2,0,9,1,5
2,32,9,1,7
2,113,9,23,8
2,77,9,8,9
2,20,9,4,13
2,40,2,2,13
2,40,9,1,13
2,47,9,7,13
2,11,9,1,15
2,27,9,1,15
2,58,9,1,16
2,101,9,1,16
2,53,9,4,18
2,116,9,7,18
2,72,9,5,19
2,106,9,6,19
2,102,9,4,19
2,49,9,5,25
2,29,9,2,26
2,74,9,1,27
2,78,9,1,31
2,79,9,7,37
2,80,9,7,37
2,88,9,15,37
2,120,9,3,39
2,121,9,5,39
2,112,9,2,39
0,81,9,2,2
0,126,9,1,2
0,129,9,2,5
0,17,9,23,8
0,16,9,4,8
0,1,9,3,11
0,41,1,2,13
0,41,12,6,13
0,44,9,2,13
0,70,9,29,13
0,109,1,2,13
0,58,9,1,16
0,57,9,19,16
0,39,9,4,19
0,72,9,9,19
0,104,9,2,19
0,103,9,1,19
0,38,9,3,25
0,54,9,3,26
0,63,9,68,28
0,76,9,3,30
0,108,9,2,31
0,46,9,2,33
0,45,9,2,33
0,69,9,39,35
0,68,9,21,35
0,67,9,24,35
0,66,1,1,35
0,66,9,73,35
0,56,9,14,38
0,123,9,3,38
0,119,9,3,39
2,83,9,5,2
2,7,9,2,2
2,128,9,6,5
2,118,9,12,5
2,0,9,1,5
2,32,9,1,7
2,113,9,16,8
2,77,9,8,9
2,20,9,10,13
2,40,9,2,13
2,47,9,10,13
2,27,9,8,15
2,101,9,1,16
2,53,9,4,18
2,116,9,16,18
2,72,9,19,19
2,28,9,4,22
2,13,9,2,22
2,29,9,1,26
2,74,9,2,27
2,25,9,1,31
2,79,9,4,37
2,80,9,7,37
2,88,9,6,37
2,120,9,6,39
2,121,9,3,39
0,128,9,1,5
0,17,9,4,8
0,105,9,1,8
0,1,9,2,11
0,70,9,1,13
0,58,9,1,16
0,39,9,2,19
0,72,9,2,19
0,104,9,1,19
0,14,9,1,25
0,63,9,17,28
0,69,1,1,35
0,69,9,8,35
0,68,9,1,35
0,67,9,15,35
0,66,9,35,35
0,56,9,2,38
0,119,9,1,39
2,128,9,3,5
2,2,9,1,5
2,113,9,5,8
2,77,9,2,9
2,20,9,2,13
2,47,9,4,13
2,116,9,5,18
2,72,9,1,19
2,71,9,2,21
2,49,9,1,25
2,29,9,1,26
2,79,9,2,37
2,80,9,9,37
2,88,9,3,37
2,120,9,2,39
2,121,9,1,39
0,124,9,6,2
0,110,9,1,3
0,128,9,7,5
0,131,9,4,5
0,129,9,4,5
0,17,9,17,8
0,16,9,4,8
0,105,9,5,8
0,1,9,2,11
0,70,9,13,13
0,55,9,2,17
0,39,9,8,19
0,72,9,27,19
0,104,9,3,19
0,103,9,1,19
0,12,9,23,23
0,38,9,2,25
0,54,9,7,26
0,63,1,1,28
0,63,9,75,28
0,76,9,2,30
0,108,9,2,31
0,69,9,55,35
0,68,9,34,35
0,67,9,45,35
0,66,9,119,35
0,56,9,24,38
0,123,9,5,38
0,119,9,5,39
2,128,9,2,5
2,2,9,4,5
2,118,9,5,5
2,117,9,3,5
2,0,9,7,5
2,113,1,1,8
2,113,9,28,8
2,77,9,7,9
2,20,9,13,13
2,40,9,2,13
2,47,9,11,13
2,27,9,3,15
2,99,9,1,16
2,53,9,6,18
2,116,9,14,18
2,72,9,3,19
2,73,9,1,19
2,106,9,2,19
2,102,9,1,19
2,92,9,1,20
2,13,9,1,22
2,49,9,3,25
2,29,9,2,26
2,74,9,3,27
2,25,9,2,31
2,79,9,3,37
2,80,9,13,37
2,88,9,5,37
2,120,9,2,39
2,121,9,10,39
0,125,9,1,2
0,128,9,1,5
0,129,9,10,5
0,17,1,2,8
0,17,9,17,8
0,16,2,2,8
0,16,9,8,8
0,1,9,3,11
0,93,12,1,13
0,41,12,2,13
0,70,2,2,13
0,70,9,11,13
0,57,9,14,16
0,61,9,3,16
0,62,9,4,16
0,55,9,2,17
0,39,9,4,19
0,72,9,10,19
0,103,9,2,19
0,34,9,2,25
0,63,9,90,28
0,76,9,4,30
0,108,9,1,31
0,86,12,36,32
0,31,1,4,32
0,85,9,8,32
0,46,9,2,33
0,69,9,115,35
0,68,9,36,35
0,67,9,26,35
0,66,9,190,35
0,87,9,1,37
0,56,9,6,38
0,123,9,4,38
0,119,9,3,39
0,21,9,2,39
2,7,9,1,2
2,128,9,5,5
2,2,9,3,5
2,118,9,2,5
2,117,9,3,5
2,113,9,19,8
2,77,9,6,9
2,20,9,9,13
2,40,9,4,13
2,47,9,1,13
2,27,9,3,15
2,53,9,2,18
2,116,9,17,18
2,72,9,13,19
2,102,9,3,19
2,92,9,1,20
2,28,9,2,22
2,49,9,3,25
2,50,9,1,25
2,74,9,1,27
2,25,9,1,31
2,79,9,1,37
2,80,9,15,37
2,88,9,7,37
2,120,9,5,39
2,121,9,2,39
0,124,9,7,2
0,128,9,4,5
0,131,9,4,5
0,129,9,4,5
0,17,9,41,8
0,16,9,20,8
0,1,9,3,11
0,41,1,2,13
0,41,12,5,13
0,44,9,1,13
0,70,9,18,13
0,109,1,4,13
0,109,9,2,13
0,58,9,1,16
0,57,9,2,16
0,39,9,4,19
0,72,9,8,19
0,103,9,3,19
0,14,9,1,25
0,54,9,2,26
0,63,9,62,28
0,76,9,2,30
0,108,9,1,31
0,86,12,2,32
0,69,1,1,35
0,69,9,704,35
0,68,9,54,35
0,67,9,45,35
0,66,9,305,35
0,87,9,3,37
0,56,9,8,38
0,123,9,1,38
0,119,9,2,39
0,21,9,2,39
2,83,9,2,2
2,7,9,1,2
2,128,9,7,5
2,118,9,2,5
2,22,9,1,7
2,113,9,15,8
2,77,9,7,9
2,20,9,3,13
2,40,9,4,13
2,47,9,11,13
2,27,9,5,15
2,99,9,1,16
2,53,9,4,18
2,116,9,16,18
2,72,9,12,19
2,73,9,1,19
2,74,9,1,27
2,25,9,1,31
2,79,9,3,37
2,80,9,5,37
2,88,9,7,37
2,120,9,13,39
2,121,9,5,39
0,17,9,6,8
0,44,9,1,13
0,70,9,2,13
0,72,9,2,19
0,63,9,12,28
0,76,9,3,30
0,108,9,1,31
0,45,9,1,33
0,69,9,11,35
0,68,9,5,35
0,67,9,10,35
0,66,9,30,35
0,123,9,1,38
2,118,9,1,5
2,117,9,1,5
2,0,9,1,5
2,113,9,4,8
2,77,9,2,9
2,20,9,2,13
2,47,9,2,13
2,27,9,1,15
2,116,9,1,18
2,102,9,1,19
2,50,9,1,25
2,30,9,1,34
2,79,9,1,37
2,80,9,4,37
2,88,9,3,37
2,120,9,3,39
0,124,9,10,2
0,126,9,3,2
0,128,9,3,5
0,131,9,4,5
0,129,9,4,5
0,17,9,30,8
0,16,9,4,8
0,1,9,5,11
0,41,12,2,13
0,44,9,3,13
0,70,9,16,13
0,58,9,1,16
0,57,9,7,16
0,39,9,4,19
0,72,9,19,19
0,104,9,2,19
0,103,9,3,19
0,12,9,9,23
0,37,9,2,25
0,14,9,2,25
0,38,9,1,25
0,54,9,10,26
0,63,9,123,28
0,76,9,8,30
0,108,9,4,31
0,86,1,2,32
0,33,9,1,33
0,45,9,1,33
0,69,9,89,35
0,68,9,35,35
0,67,9,55,35
0,66,9,178,35
0,56,9,27,38
0,123,9,8,38
0,119,9,4,39
0,21,9,2,39
2,82,9,1,2
2,83,9,4,2
2,7,9,3,2
2,128,9,5,5
2,2,9,3,5
2,118,9,16,5
2,117,9,3,5
2,0,9,2,5
2,22,9,1,7
2,113,9,41,8
2,77,9,15,9
2,20,9,13,13
2,40,2,2,13
2,40,9,2,13
2,47,9,11,13
2,27,9,9,15
2,111,9,1,16
2,99,9,4,16
2,53,9,15,18
2,116,9,15,18
2,72,9,3,19
2,102,9,1,19
2,49,9,2,25
2,29,9,1,26
2,74,9,4,27
2,25,9,3,31
2,79,9,8,37
2,80,9,15,37
2,88,9,4,37
2,120,9,22,39
2,121,9,6,39
0,124,9,5,2
0,81,9,2,2
0,126,9,2,2
0,125,9,2,2
0,128,9,5,5
0,131,9,4,5
0,17,9,16,8
0,16,9,2,8
0,105,9,3,8
0,1,9,3,11
0,41,1,11,13
0,41,12,9,13
0,70,9,29,13
0,57,9,5,16
0,61,9,2,16
0,39,9,14,19
0,72,9,24,19
0,104,9,1,19
0,103,9,6,19
0,37,9,2,25
0,63,9,94,28
0,76,9,1,30
0,108,9,2,31
0,86,12,9,32
0,31,1,74,32
0,85,9,4,32
0,45,9,1,33
0,69,9,46,35
0,68,9,13,35
0,67,9,40,35
0,66,9,105,35
0,56,9,41,38
0,123,9,7,38
0,119,9,3,39
2,83,9,3,2
2,7,9,2,2
2,128,9,8,5
2,2,9,2,5
2,118,9,12,5
2,117,9,1,5
2,0,9,4,5
2,113,9,20,8
2,77,9,8,9
2,20,9,5,13
2,40,9,2,13
2,47,9,15,13
2,27,9,3,15
2,58,9,1,16
2,116,9,4,18
2,72,9,16,19
2,102,9,6,19
2,13,9,1,22
2,49,9,2,25
2,29,9,1,26
2,74,9,6,27
2,78,9,1,31
2,79,9,2,37
2,80,9,14,37
2,88,9,11,37
2,120,9,10,39
2,121,9,10,39
0,124,9,9,2
0,17,9,27,8
0,16,9,8,8
0,1,9,2,11
0,41,12,2,13
0,70,9,9,13
0,109,2,2,13
0,57,9,16,16
0,61,9,3,16
0,55,9,1,17
0,39,9,12,19
0,72,9,9,19
0,104,9,1,19
0,103,9,1,19
0,37,9,2,25
0,127,9,1,27
0,63,9,50,28
0,76,9,1,30
0,108,9,2,31
0,86,12,3,32
0,33,9,1,33
0,100,9,2,34
0,69,1,1,35
0,69,5,1,35
0,69,9,488,35
0,68,9,31,35
0,67,9,32,35
0,66,9,144,35
0,56,9,7,38
0,123,9,3,38
0,119,9,6,39
0,21,9,5,39
2,83,9,2,2
2,7,9,4,2
2,128,9,3,5
2,118,9,4,5
2,117,9,1,5
2,0,9,1,5
2,113,9,17,8
2,77,9,2,9
2,20,9,2,13
2,40,9,6,13
2,47,9,7,13
2,99,9,1,16
2,53,9,2,18
2,116,9,3,18
2,72,9,15,19
2,102,9,1,19
2,92,9,2,20
2,28,9,2,22
2,49,9,4,25
2,29,9,1,26
2,74,9,3,27
2,79,9,3,37
2,80,9,10,37
2,88,9,8,37
2,120,9,7,39
2,97,9,5,39
2,121,9,12,39
0,124,9,9,2
0,81,9,4,2
0,126,9,2,2
0,128,9,1,5
0,131,9,2,5
0,129,9,2,5
0,17,9,8,8
0,105,9,2,8
0,1,9,5,11
0,41,1,2,13
0,44,9,1,13
0,70,9,7,13
0,57,9,8,16
0,61,9,1,16
0,55,9,1,17
0,39,9,2,19
0,72,9,12,19
0,104,9,1,19
0,103,9,2,19
0,37,9,2,25
0,38,9,2,25
0,63,9,63,28
0,76,9,8,30
0,108,9,4,31
0,86,1,7,32
0,86,12,35,32
0,85,9,2,32
0,33,9,1,33
0,69,9,151,35
0,94,9,1,35
0,68,9,23,35
0,67,9,25,35
0,66,9,164,35
0,87,9,1,37
0,56,9,17,38
0,123,9,4,38
2,83,9,2,2
2,128,9,2,5
2,2,9,4,5
2,118,9,9,5
2,117,9,1,5
2,0,9,9,5
2,113,9,15,8
2,77,9,9,9
2,20,9,5,13
2,47,9,6,13
2,27,9,5,15
2,99,9,1,16
2,101,9,2,16
2,53,9,6,18
2,116,9,3,18
2,72,9,11,19
2,73,9,2,19
2,13,9,1,22
2,50,9,1,25
2,74,9,2,27
2,25,9,2,31
2,79,9,8,37
2,80,9,8,37
2,88,9,7,37
2,120,9,5,39
2,121,9,4,39
0,124,9,7,2
0,128,9,3,5
0,129,9,2,5
0,17,9,14,8
0,16,2,2,8
0,16,9,10,8
0,105,9,3,8
0,1,9,2,11
0,41,12,4,13
0,70,9,18,13
0,61,9,1,16
0,62,9,2,16
0,55,9,2,17
0,39,9,13,19
0,72,9,14,19
0,104,9,1,19
0,103,9,2,19
0,12,9,4,23
0,37,9,2,25
0,14,9,1,25
0,54,9,1,26
0,63,9,80,28
0,76,9,1,30
0,108,9,3,31
0,86,12,13,32
0,31,1,52,32
0,85,9,8,32
0,100,9,2,34
0,69,9,52,35
0,68,9,21,35
0,67,9,28,35
0,66,9,76,35
0,56,9,23,38
0,123,9,8,38
0,119,9,6,39
0,21,9,18,39
2,83,9,4,2
2,7,9,2,2
2,128,9,3,5
2,2,9,1,5
2,118,9,9,5
2,117,9,1,5
2,0,9,1,5
2,113,9,21,8
2,77,9,9,9
2,20,9,8,13
2,40,9,3,13
2,47,9,6,13
2,27,9,1,15
2,53,9,7,18
2,116,9,6,18
2,72,9,5,19
2,73,9,1,19
2,102,9,2,19
2,28,9,2,22
2,29,9,1,26
2,74,9,3,27
2,78,9,1,31
2,79,9,3,37
2,80,9,10,37
2,88,9,6,37
2,120,9,23,39
2,97,9,4,39
2,121,9,19,39
0,124,9,1,2
0,128,9,2,5
0,17,1,1,8
0,17,9,9,8
0,1,9,1,11
0,61,9,1,16
0,55,9,1,17
0,72,9,2,19
0,54,9,1,26
0,63,9,29,28
0,108,9,2,31
0,69,9,15,35
0,68,9,6,35
0,67,9,9,35
0,66,9,31,35
0,56,9,1,38
0,123,9,4,38
2,83,9,1,2
2,128,9,1,5
2,2,9,1,5
2,3,9,1,5
2,118,9,1,5
2,113,9,8,8
2,77,9,2,9
2,47,9,7,13
2,116,9,2,18
2,74,9,1,27
2,80,9,4,37
2,120,9,1,39
2,112,9,1,39
0,124,9,1,2
0,126,9,1,2
0,131,9,9,5
0,129,9,2,5
0,17,9,21,8
0,16,9,4,8
0,105,9,2,8
0,1,9,4,11
0,41,1,2,13
0,41,12,4,13
0,44,9,2,13
0,70,9,11,13
0,57,9,26,16
0,61,9,1,16
0,39,9,10,19
0,72,9,12,19
0,104,9,3,19
0,103,9,2,19
0,12,9,2,23
0,37,9,2,25
0,54,1,1,26
0,54,9,5,26
0,127,9,1,27
0,63,9,84,28
0,76,9,4,30
0,108,9,3,31
0,69,9,72,35
0,68,1,1,35
0,68,9,42,35
0,67,9,40,35
0,66,9,148,35
0,87,9,1,37
0,56,9,28,38
0,123,9,4,38
0,21,9,2,39
2,83,9,1,2
2,7,9,4,2
2,128,9,12,5
2,2,9,1,5
2,118,7,2,5
2,118,9,21,5
2,117,9,2,5
2,0,9,5,5
2,32,9,1,7
2,113,9,38,8
2,77,9,11,9
2,60,9,1,12
2,20,9,10,13
2,40,9,2,13
2,47,9,10,13
2,27,9,2,15
2,58,9,3,16
2,99,9,3,16
2,53,9,2,18
2,116,9,9,18
2,72,9,14,19
2,106,9,2,19
2,102,9,1,19
2,49,9,1,25
2,74,9,3,27
2,25,9,2,31
2,78,9,1,31
2,79,9,5,37
2,80,9,16,37
2,88,9,12,37
2,120,9,6,39
2,121,9,15,39
0,124,9,8,2
0,81,9,2,2
0,126,9,1,2
0,128,9,3,5
0,17,9,10,8
0,16,9,4,8
0,1,9,1,11
0,41,12,4,13
0,44,9,1,13
0,70,9,20,13
0,57,9,11,16
0,62,9,2,16
0,55,9,2,17
0,39,9,6,19
0,72,9,5,19
0,104,9,2,19
0,103,9,2,19
0,14,9,1,25
0,63,9,51,28
0,76,9,9,30
0,108,9,4,31
0,86,1,4,32
0,69,9,97,35
0,94,9,1,35
0,68,9,22,35
0,67,9,31,35
0,66,9,169,35
0,87,9,2,37
0,56,9,18,38
0,123,9,5,38
0,119,9,10,39
2,83,9,3,2
2,7,9,3,2
2,128,9,7,5
2,2,9,2,5
2,118,9,8,5
2,117,9,1,5
2,0,9,1,5
2,113,1,1,8
2,113,9,20,8
2,77,9,13,9
2,20,9,9,13
2,40,9,2,13
2,47,9,8,13
2,27,9,1,15
2,58,9,1,16
2,53,9,4,18
2,116,9,10,18
2,72,9,2,19
2,102,9,2,19
2,29,9,3,26
2,74,9,3,27
2,78,9,1,31
2,79,9,4,37
2,80,9,6,37
2,88,9,14,37
2,120,9,7,39
2,121,9,6,39
2,112,9,1,39
0,124,9,2,2
0,81,9,4,2
0,89,9,2,2
0,126,9,1,2
0,131,9,2,5
0,129,9,4,5
0,17,1,1,8
0,17,9,11,8
0,16,9,8,8
0,1,9,1,11
0,41,1,2,13
0,41,12,12,13
0,70,9,23,13
0,109,1,1,13
0,58,9,2,16
0,57,0,2,16
0,57,9,8,16
0,55,9,1,17
0,39,9,2,19
0,72,9,5,19
0,63,1,1,28
0,63,9,59,28
0,76,9,8,30
0,108,9,2,31
0,86,12,2,32
0,46,9,2,33
0,69,9,477,35
0,68,9,28,35
0,67,9,38,35
0,66,9,263,35
0,56,9,12,38
0,123,9,5,38
0,119,9,2,39
2,83,9,1,2
2,7,9,1,2
2,128,9,6,5
2,2,9,3,5
2,118,9,12,5
2,117,9,1,5
2,0,9,2,5
2,130,9,1,5
2,113,9,16,8
2,77,9,4,9
2,20,9,6,13
2,40,9,2,13
2,47,9,8,13
2,58,9,1,16
2,99,9,1,16
2,53,9,8,18
2,116,9,9,18
2,72,9,6,19
2,73,9,2,19
2,50,9,2,25
2,29,9,1,26
2,74,9,2,27
2,25,9,2,31
2,78,9,1,31
2,30,9,2,34
2,79,9,3,37
2,80,9,16,37
2,88,9,5,37
2,120,9,2,39
2,121,9,2,39
0,124,9,1,2
0,81,9,2,2
0,126,9,1,2
0,128,9,8,5
0,131,9,2,5
0,129,9,6,5
0,17,9,14,8
0,16,9,10,8
0,41,1,2,13
0,41,12,4,13
0,70,9,24,13
0,109,2,4,13
0,57,9,8,16
0,62,9,4,16
0,39,9,6,19
0,72,9,4,19
0,104,9,2,19
0,54,9,2,26
0,63,9,48,28
0,76,9,3,30
0,33,9,1,33
0,100,9,4,34
0,69,9,44,35
0,94,9,1,35
0,68,9,20,35
0,67,9,33,35
0,66,9,88,35
0,122,9,2,37
0,56,9,36,38
0,123,9,5,38
0,119,9,2,39
2,82,9,1,2
2,83,9,1,2
2,7,9,2,2
2,128,9,4,5
2,2,9,2,5
2,118,9,8,5
2,117,9,1,5
2,0,9,3,5
2,113,9,17,8
2,77,9,7,9
2,20,9,1,13
2,47,9,8,13
2,27,9,4,15
2,101,9,1,16
2,53,9,2,18
2,116,9,7,18
2,72,9,5,19
2,73,9,1,19
2,102,9,3,19
2,91,9,1,20
2,49,9,1,25
2,29,9,1,26
2,74,9,6,27
2,25,9,2,31
2,79,9,1,37
2,80,9,4,37
2,88,9,5,37
2,120,9,4,39
2,121,9,6,39
0,124,9,4,2
0,128,9,1,5
0,131,9,2,5
0,17,9,21,8
0,16,9,10,8
0,1,9,1,11
0,41,1,2,13
0,41,12,12,13
0,44,9,2,13
0,70,9,18,13
0,109,2,2,13
0,57,9,8,16
0,61,9,2,16
0,55,9,1,17
0,72,9,13,19
0,103,1,1,19
0,103,9,2,19
0,12,9,2,23
0,37,1,2,25
0,63,9,72,28
0,76,9,2,30
0,108,9,5,31
0,31,1,10,32
0,46,9,1,33
0,69,9,47,35
0,68,9,24,35
0,67,9,31,35
0,66,9,90,35
0,56,9,35,38
0,123,9,3,38
0,119,9,4,39
2,83,9,1,2
2,7,9,7,2
2,128,9,5,5
2,2,9,2,5
2,118,9,4,5
2,113,9,21,8
2,77,9,6,9
2,20,9,7,13
2,40,9,2,13
2,47,9,8,13
2,27,9,7,15
2,53,9,2,18
2,116,9,8,18
2,72,9,4,19
2,102,9,1,19
2,13,9,1,22
2,49,9,5,25
2,25,9,3,31
2,80,9,4,37
2,88,9,3,37
2,120,9,5,39
2,97,9,1,39
2,121,9,3,39
0,125,9,1,2
0,17,9,5,8
0,1,9,2,11
0,61,9,1,16
0,72,9,7,19
0,14,9,2,25
0,54,9,1,26
0,63,9,10,28
0,86,12,2,32
0,69,9,11,35
0,68,9,5,35
0,67,9,5,35
0,66,9,30,35
0,123,9,4,38
2,7,9,1,2
2,128,9,1,5
2,117,9,1,5
2,113,9,6,8
2,20,9,1,13
2,47,9,3,13
2,72,9,1,19
2,25,9,1,31
2,79,9,1,37
2,80,9,5,37
2,88,9,2,37
2,121,9,1,39
0,124,9,7,2
0,81,9,2,2
0,125,9,2,2
0,110,1,1,3
0,128,9,1,5
0,131,9,2,5
0,129,9,12,5
0,17,9,23,8
0,16,9,6,8
0,1,9,4,11
0,41,12,2,13
0,44,9,1,13
0,70,9,20,13
0,109,1,2,13
0,58,9,2,16
0,57,9,7,16
0,61,1,1,16
0,61,9,1,16
0,62,9,4,16
0,72,9,6,19
0,104,9,1,19
0,103,9,6,19
0,37,9,2,25
0,38,9,2,25
0,54,9,23,26
0,63,9,85,28
0,76,9,4,30
0,108,9,5,31
0,46,9,1,33
0,100,9,4,34
0,69,9,63,35
0,68,9,29,35
0,67,9,29,35
0,66,9,132,35
0,87,1,1,37
0,56,9,12,38
0,123,9,5,38
0,119,9,9,39
0,21,9,4,39
2,83,9,3,2
2,7,9,5,2
2,128,9,11,5
2,2,9,4,5
2,5,9,1,5
2,118,9,10,5
2,117,9,1,5
2,0,9,9,5
2,32,9,1,7
2,113,9,21,8
